Edad,Tipo_empleo,ID,Educacion,Tiempo_estudio,Estado_civil,Tipo_trabajo,Familia,Raza,Sexo,Ganancias,Perdidas,Hora_Trabajo,Pais,Ingresos_mayores_50k
26,6,224361,1,4,2,8,1,1,1,0,0,75, United-States,0
43,4,124919,4,9,2,6,1,3,1,0,0,60, Japan,0
55,0,103654,4,9,5,0,2,1,0,0,0,20, United-States,0
25,4,306352,3,11,2,11,1,1,1,0,0,40, Mexico,0
26,6,227858,5,10,1,6,2,1,0,0,0,48, United-States,0
43,5,150533,4,9,2,5,1,1,1,0,0,68, United-States,1
25,4,144478,5,10,1,6,3,1,1,0,0,40, Poland,0
22,4,254547,5,10,1,4,6,2,0,0,0,30, Jamaica,0
52,6,313243,4,9,2,2,1,1,1,0,0,55, United-States,1
61,4,149981,4,9,2,4,5,1,0,2414,0,5, United-States,0
42,4,125461,6,13,1,5,4,1,1,0,0,40, United-States,0
21,4,306967,3,11,1,4,2,1,0,0,0,40, United-States,0
44,4,192976,4,9,2,8,1,4,1,0,0,40, United-States,0
65,4,192133,4,9,2,2,1,1,1,2290,0,40, Greece,0
56,0,131608,4,9,3,0,2,1,1,0,0,10, United-States,0
33,1,339388,3,12,3,6,4,1,1,0,0,40, United-States,0
22,4,203240,2,6,1,4,2,1,0,0,0,40, United-States,0
43,4,83827,4,9,3,7,2,1,0,0,0,24, United-States,0
45,5,160440,4,9,3,3,2,1,1,0,0,42, United-States,0
42,4,108502,4,9,3,5,2,1,0,0,0,42, United-States,0
37,4,410913,4,9,2,10,4,5,1,0,0,40, Mexico,0
56,4,193818,2,5,3,2,2,1,1,0,0,40, United-States,0
35,0,163582,2,6,3,0,4,1,0,0,0,16, ?,0
40,4,103789,3,12,3,4,4,2,0,0,0,32, United-States,0
31,4,34572,6,13,2,5,1,1,1,0,0,55, United-States,0
26,4,43408,6,13,2,1,1,1,1,0,0,40, United-States,0
26,7,105787,6,13,1,1,3,1,1,0,0,40, United-States,0
42,5,90693,6,13,2,3,1,1,1,0,0,70, United-States,0
45,6,285575,4,9,2,3,1,3,1,0,0,40, China,0
47,2,56482,5,10,2,1,1,2,1,7688,0,50, United-States,1
22,4,496025,5,10,2,7,1,1,1,0,0,40, Mexico,0
33,4,382764,6,13,1,3,3,1,1,0,0,40, United-States,0
37,4,259284,4,9,1,8,2,2,1,0,0,50, United-States,0
48,6,185385,4,9,2,10,1,1,1,0,0,98, United-States,0
57,6,286836,2,6,2,2,1,1,1,0,0,8, United-States,0
47,4,139145,5,10,3,4,2,1,0,0,0,60, United-States,0
58,2,44246,2,5,2,8,1,1,1,0,0,40, United-States,0
55,4,169611,2,7,5,4,4,1,0,0,0,40, United-States,0
52,4,133403,5,10,2,2,1,1,1,0,0,55, United-States,0
29,4,187327,6,13,1,1,2,1,1,0,0,40, United-States,0
42,4,180032,7,14,1,1,2,1,0,0,0,40, United-States,0
23,4,46561,4,9,3,2,2,1,1,0,0,60, United-States,0
23,4,86065,2,8,1,6,2,1,0,0,0,30, United-States,0
46,6,256014,3,11,2,3,1,1,1,0,0,60, United-States,0
30,4,188403,5,10,1,7,2,1,1,0,0,40, United-States,0
43,6,396758,6,13,2,1,5,1,0,0,1887,70, United-States,1
25,4,60485,5,10,1,4,3,1,0,0,0,30, United-States,0
32,4,271276,4,9,2,8,1,1,1,0,0,80, United-States,1
56,4,229525,2,5,2,8,1,2,1,0,0,40, United-States,0
33,4,34574,4,9,2,8,1,1,1,0,0,43, United-States,0
19,7,112432,5,10,1,4,3,1,1,0,0,10, United-States,0
20,4,105312,5,10,1,5,3,1,0,0,0,18, United-States,0
34,4,221396,5,10,2,4,1,1,1,0,0,40, United-States,0
34,4,304872,2,5,3,6,4,1,0,0,0,40, United-States,0
55,6,319733,4,9,2,2,1,1,1,0,0,40, United-States,0
55,4,176012,2,5,2,11,5,1,0,0,0,23, United-States,0
31,4,213750,5,10,1,5,2,1,1,0,0,45, United-States,0
30,4,248384,4,9,3,6,4,1,0,0,0,40, United-States,0
31,4,351187,4,9,3,6,4,1,1,0,0,40, United-States,0
51,4,138179,4,9,4,7,2,1,1,0,1876,40, United-States,0
59,4,50223,4,9,2,2,1,1,1,0,0,40, United-States,0
58,4,117477,4,9,3,4,4,2,0,0,0,36, United-States,0
40,4,194360,2,5,2,9,1,1,1,0,0,40, United-States,0
54,4,118108,4,9,2,2,1,2,1,0,0,40, United-States,0
25,2,90730,6,13,2,1,1,1,1,0,1977,40, United-States,1
18,5,38307,2,7,1,10,3,1,1,0,0,30, United-States,0
41,4,116391,5,10,2,2,1,1,1,0,0,40, United-States,0
57,4,210496,2,6,5,6,4,1,0,0,0,40, United-States,0
37,4,168475,4,9,2,3,1,1,1,0,0,40, United-States,1
46,4,174386,4,9,1,6,4,1,0,0,0,24, United-States,0
39,4,166744,4,9,1,6,3,1,0,0,0,38, United-States,0
19,4,375114,4,9,1,2,2,1,0,0,0,40, United-States,0
41,4,373469,3,12,2,7,1,1,1,0,0,40, United-States,0
54,4,339667,4,9,1,4,2,1,1,0,0,41, United-States,0
39,4,91711,7,14,2,3,1,1,1,0,0,40, United-States,1
41,4,82049,4,9,2,2,1,1,1,0,0,40, United-States,1
26,4,236242,6,15,1,1,2,1,0,0,0,30, United-States,0
57,5,140319,4,9,2,4,1,1,1,0,0,50, United-States,0
33,2,34080,5,10,2,12,1,1,1,0,0,40, United-States,1
56,4,204816,5,10,2,3,1,1,1,0,0,40, United-States,1
60,4,187124,4,9,2,7,1,1,1,0,0,40, United-States,0
22,4,72310,4,9,1,8,2,1,1,0,0,70, United-States,0
58,4,175127,2,8,2,8,6,1,1,0,0,40, United-States,0
48,1,205707,7,14,2,3,2,1,0,10520,0,50, United-States,1
45,2,236586,7,14,2,1,1,1,1,7688,0,55, United-States,1
18,4,71792,4,9,1,5,3,3,0,0,0,40, United-States,0
56,4,87584,4,9,5,6,4,1,0,0,0,40, United-States,0
48,5,136878,4,9,2,2,1,1,1,0,0,60, United-States,1
40,4,287983,6,13,1,11,2,3,0,0,2258,48, Philippines,0
38,4,110607,4,9,3,6,2,1,1,0,0,32, United-States,0
58,4,109015,5,10,3,4,4,1,0,0,0,40, United-States,0
23,4,235071,5,10,1,3,3,1,1,0,0,50, United-States,0
63,4,88653,5,10,2,1,1,1,1,0,0,40, ?,0
51,4,332243,6,13,3,1,2,1,1,0,0,45, United-States,0
22,0,291547,1,3,2,0,5,5,0,0,0,40, Mexico,0
44,4,45093,4,9,2,10,1,1,1,0,0,70, United-States,0
46,1,161337,5,10,3,11,2,1,1,0,0,40, United-States,0
64,7,211222,6,13,2,4,1,1,1,0,0,40, United-States,0
32,4,295117,6,13,2,3,1,2,1,0,0,40, England,1
31,4,206541,5,10,2,4,1,1,1,0,0,40, United-States,0
36,4,238415,3,11,2,5,1,1,1,0,0,50, United-States,1
21,4,29810,4,9,1,6,2,1,0,0,0,50, United-States,0
30,4,108023,5,10,2,2,1,1,1,0,0,40, United-States,0
31,4,114324,3,11,1,6,2,2,0,0,0,40, United-States,0
54,4,172281,4,9,2,8,1,1,1,0,2051,50, United-States,0
59,2,197290,2,5,2,6,1,1,1,0,0,40, United-States,0
28,2,191177,7,14,2,1,5,1,0,0,0,20, United-States,1
57,4,562558,4,9,3,4,4,1,0,0,0,40, United-States,0
44,4,79531,4,9,2,2,1,1,1,0,0,45, United-States,0
53,5,157881,5,10,3,3,2,1,1,0,0,60, United-States,0
58,6,204816,5,10,2,3,1,1,1,0,0,60, United-States,1
19,4,185695,5,10,1,6,3,1,0,0,0,20, United-States,0
39,5,167482,3,12,2,3,1,1,1,0,0,50, United-States,1
31,5,83748,5,10,2,3,5,3,0,0,0,70, South,0
27,4,39232,4,9,2,2,1,1,1,0,0,40, United-States,0
46,2,236827,2,5,4,6,4,2,0,0,0,40, United-States,0
37,6,154410,7,14,1,3,2,1,1,0,0,40, United-States,0
27,4,135308,6,13,1,5,2,2,0,0,0,40, United-States,0
33,4,204042,5,10,1,8,2,1,1,0,0,55, United-States,0
20,4,308239,5,10,1,6,3,1,1,0,0,16, United-States,0
55,4,183884,4,9,3,2,2,1,1,0,0,45, United-States,0
39,4,98948,3,12,1,5,2,1,0,0,0,40, United-States,0
41,4,141642,4,9,1,6,2,1,0,0,0,40, United-States,0
30,4,162623,6,13,1,1,2,1,0,0,0,40, United-States,0
39,5,186934,6,13,2,5,2,1,1,0,0,40, United-States,0
28,4,179512,4,9,4,3,4,1,0,0,0,50, United-States,0
25,4,391192,5,10,1,5,3,1,1,0,0,24, United-States,0
31,4,87054,4,9,2,2,1,1,1,0,0,50, United-States,0
51,4,30008,4,9,2,8,1,1,1,0,0,60, United-States,0
24,4,113466,6,13,1,4,3,1,1,0,0,40, United-States,0
70,4,642830,4,9,3,12,2,1,0,0,0,32, United-States,0
23,4,182117,5,10,1,4,3,1,1,0,0,40, United-States,0
61,4,162432,4,9,5,3,2,1,0,0,0,40, United-States,0
45,6,242184,1,4,2,3,1,1,1,0,0,55, United-States,1
47,4,170850,4,9,2,9,1,1,1,4064,0,60, United-States,0
56,4,435022,5,10,3,6,2,1,0,0,0,50, United-States,0
79,4,120707,8,16,2,1,1,1,1,20051,0,35, El-Salvador,1
20,4,170800,5,10,1,4,3,1,0,0,0,15, United-States,0
30,4,268575,4,9,1,2,4,3,1,0,0,40, Vietnam,0
27,4,269354,6,13,2,5,1,1,1,0,0,25, ?,0
40,4,224232,6,13,2,5,1,1,1,0,0,40, United-States,1
60,0,153072,4,9,2,0,1,1,1,0,0,5, United-States,0
58,4,177368,4,9,2,2,1,1,1,0,0,40, United-States,1
71,6,163293,6,15,2,10,1,1,1,0,0,2, United-States,0
50,4,178530,6,15,2,1,1,1,1,0,0,60, United-States,1
29,2,183523,5,10,1,3,2,1,1,0,0,40, Iran,0
33,4,207267,2,6,4,6,4,1,0,3418,0,35, United-States,0
60,7,27037,4,9,2,12,1,4,1,0,0,40, United-States,1
33,4,176711,3,12,1,4,2,1,1,0,0,50, United-States,0
43,4,163215,6,13,2,6,5,1,0,0,0,35, ?,1
33,4,394727,2,6,1,9,4,2,1,0,0,40, United-States,0
33,4,195488,4,9,2,4,5,1,0,0,0,52, United-States,0
32,7,443546,4,9,2,12,1,1,1,0,0,45, United-States,0
21,4,121023,5,10,1,6,3,1,0,0,0,9, United-States,0
38,4,51838,4,9,2,1,5,1,0,0,0,40, United-States,0
38,4,258888,5,10,2,4,5,1,0,0,0,35, United-States,1
39,7,189385,5,10,4,3,4,2,0,0,0,30, United-States,0
17,4,198146,2,7,1,5,3,1,0,0,0,15, United-States,0
21,4,337766,5,10,2,4,1,1,1,0,0,40, United-States,0
42,4,210525,5,10,2,11,1,1,1,0,0,20, United-States,1
42,4,185602,4,9,2,3,5,1,0,0,0,40, United-States,1
36,4,173804,2,7,3,6,2,1,0,0,0,40, United-States,0
32,4,251243,5,10,3,3,2,1,0,0,0,50, United-States,1
37,6,415847,6,13,2,1,1,1,1,0,0,40, United-States,1
28,4,119793,6,13,1,5,2,1,1,0,0,40, United-States,0
37,4,181705,3,11,2,2,1,1,1,0,0,40, United-States,0
50,4,182360,4,9,4,1,4,5,0,0,0,60, Puerto-Rico,0
49,4,61885,2,7,2,2,1,1,1,0,0,40, United-States,0
40,4,146520,7,14,2,3,1,1,1,0,0,40, United-States,1
40,4,323790,5,10,2,6,1,1,1,0,0,40, United-States,0
49,4,146268,5,10,2,2,1,1,1,0,0,40, United-States,0
35,1,287031,7,14,1,3,2,1,1,8614,0,40, United-States,1
33,2,292217,4,9,3,12,4,1,1,0,0,40, United-States,0
24,4,88126,4,9,1,2,2,1,1,0,0,40, United-States,0
41,4,143046,7,14,1,4,2,1,0,0,0,40, United-States,0
43,4,401623,5,10,2,11,1,2,1,0,0,40, Jamaica,1
36,6,283122,4,9,2,10,1,1,1,0,1902,60, United-States,1
84,6,155057,6,13,2,10,1,1,1,0,0,20, United-States,0
23,4,260254,4,9,1,5,3,1,1,0,0,40, United-States,0
41,4,152292,6,13,2,1,1,1,1,0,0,50, United-States,1
55,5,138594,4,9,2,3,1,1,1,0,1977,45, United-States,1
30,6,523095,5,10,1,2,2,1,1,0,0,45, United-States,0
46,4,175262,3,12,2,4,1,3,1,0,0,40, India,0
55,4,323706,5,10,2,3,1,1,1,0,1902,40, United-States,1
34,4,316470,5,10,1,4,2,1,1,0,0,40, United-States,0
54,6,163815,7,14,3,5,2,1,1,0,0,60, United-States,0
27,4,72208,5,10,1,4,3,2,1,0,0,40, United-States,0
52,2,74784,7,14,2,1,5,1,0,0,0,40, United-States,1
36,4,383518,5,10,2,4,5,2,0,99999,0,40, United-States,1
25,6,266668,4,9,1,1,2,1,1,0,0,40, United-States,0
52,4,347519,6,13,2,3,1,1,1,0,0,55, United-States,1
24,4,336088,4,9,3,3,2,4,0,0,0,50, United-States,0
36,4,190350,4,9,1,4,2,2,0,0,0,40, United-States,0
31,4,204052,4,9,2,9,1,1,1,0,0,40, United-States,0
66,0,31362,5,10,2,0,1,1,1,0,0,20, United-States,0
90,6,155981,6,13,2,1,1,1,1,10566,0,50, United-States,0
67,4,195161,7,14,2,1,1,1,1,20051,0,60, United-States,1
22,5,269583,1,4,2,2,1,1,1,2580,0,40, United-States,0
47,4,26994,5,10,3,4,2,1,0,0,0,35, United-States,0
32,4,116539,6,13,2,3,1,1,1,0,1887,55, United-States,1
55,6,189933,1,4,2,10,1,1,1,0,0,50, United-States,0
32,4,101283,4,9,1,9,2,1,0,0,0,35, United-States,0
48,4,113598,5,10,4,4,6,2,0,0,0,40, United-States,0
21,4,188793,4,9,2,5,1,5,1,0,0,35, United-States,0
33,4,109996,3,12,2,1,3,1,0,0,0,40, United-States,0
27,4,195681,5,10,1,1,2,1,0,0,0,48, ?,0
47,4,436770,3,11,1,1,2,1,0,0,0,40, United-States,0
18,4,84253,2,7,1,6,3,1,0,0,0,24, United-States,0
44,5,383493,4,9,2,2,1,1,1,0,0,60, United-States,1
23,4,216867,5,10,1,2,3,1,1,0,0,37, Mexico,0
18,4,401051,2,6,1,5,3,1,0,0,0,35, United-States,0
56,4,83196,4,9,2,3,1,1,1,0,0,50, United-States,0
24,4,325596,6,13,1,4,3,1,1,0,0,35, United-States,0
43,4,187322,6,13,2,2,1,1,1,0,0,40, United-States,1
23,4,193949,6,13,1,5,3,1,0,0,0,60, United-States,0
26,4,133373,5,10,1,5,3,1,1,0,0,42, United-States,0
42,4,113324,4,9,5,5,4,1,1,0,0,40, United-States,0
23,4,178818,4,9,1,4,2,1,0,0,0,40, United-States,0
53,6,152810,2,6,2,2,1,1,1,0,0,40, United-States,0
51,4,335997,4,9,2,3,1,1,1,4386,0,55, United-States,1
40,4,436493,4,9,1,6,3,1,1,0,0,25, United-States,0
27,4,704108,6,13,1,1,2,1,1,0,0,50, United-States,0
24,2,150084,5,10,4,12,2,1,1,0,0,60, United-States,0
42,4,341204,4,9,3,2,6,1,0,0,0,40, United-States,0
41,4,187336,4,9,4,4,4,1,0,0,0,40, United-States,0
23,4,204209,5,10,1,9,3,1,1,0,0,10, United-States,0
42,6,206066,7,14,2,1,1,1,1,0,0,65, United-States,0
38,4,63509,4,9,2,2,1,1,1,0,0,40, United-States,1
63,6,391121,1,4,2,10,1,1,1,0,0,30, United-States,0
31,4,56026,4,9,2,2,1,1,1,0,0,40, United-States,0
18,6,60981,2,7,1,6,3,1,0,0,0,4, United-States,0
21,4,228255,5,10,1,6,3,1,1,0,0,30, United-States,0
24,4,86745,6,13,2,1,6,3,0,0,0,40, Philippines,0
55,4,234327,5,10,2,2,1,1,1,0,0,40, United-States,0
20,4,59948,2,5,1,4,4,2,0,114,0,20, United-States,0
31,4,137814,5,10,3,5,3,1,0,0,0,30, United-States,0
23,4,167692,5,10,1,4,3,1,0,0,0,20, United-States,0
35,4,245090,4,9,2,2,1,1,1,0,0,40, Mexico,0
51,6,256963,5,10,2,5,1,1,1,0,0,60, United-States,0
19,4,160033,5,10,1,12,3,1,0,0,0,30, United-States,0
38,2,289430,4,9,3,12,2,1,1,0,0,56, United-States,0
52,2,305053,4,9,2,2,1,1,1,0,2051,40, United-States,0
70,6,172370,6,15,2,1,1,1,1,0,0,25, United-States,0
53,4,320510,2,6,3,2,2,1,1,0,0,40, United-States,0
59,4,171355,8,16,2,3,1,1,1,0,0,40, United-States,1
39,4,65027,5,10,2,8,1,1,1,0,0,43, United-States,0
18,4,215190,2,8,1,5,3,1,0,0,0,20, United-States,0
41,0,149385,4,9,1,0,2,1,0,0,0,30, United-States,0
19,0,169324,5,10,1,0,3,1,1,0,0,10, United-States,0
24,4,138938,5,10,3,4,2,1,0,0,0,40, United-States,0
25,4,557082,4,9,1,4,2,1,0,0,0,38, United-States,0
32,4,273287,5,10,1,3,2,2,1,0,0,40, Jamaica,0
34,6,77209,4,9,2,5,1,1,1,0,1902,60, United-States,1
35,4,317153,4,9,1,5,2,1,0,0,0,40, United-States,0
50,4,95469,4,9,2,4,1,1,1,7298,0,45, United-States,1
18,4,302859,4,9,1,5,3,1,1,0,0,20, United-States,0
37,4,333651,4,9,1,4,2,1,1,0,0,42, United-States,0
30,4,177596,5,10,1,6,4,1,0,0,0,36, United-States,0
40,5,157240,7,14,2,3,5,1,0,15024,0,30, Iran,1
22,4,184779,4,9,1,1,2,1,0,0,0,40, United-States,0
50,2,138358,5,10,4,6,4,2,0,0,0,28, United-States,0
70,4,176285,4,9,3,6,2,1,0,0,0,23, United-States,0
43,4,102180,7,14,2,1,1,1,1,0,0,40, United-States,1
77,6,209507,5,10,1,2,2,1,1,0,0,40, United-States,0
30,6,229741,4,9,2,2,1,1,1,0,0,40, United-States,0
33,4,324546,5,10,2,7,1,1,1,0,0,39, United-States,0
51,4,337195,5,10,2,5,1,1,1,0,1902,50, United-States,1
58,7,194068,7,14,2,1,1,1,1,0,1977,50, United-States,1
22,4,250647,5,10,1,4,3,1,1,0,0,12, United-States,0
33,4,477106,4,9,2,8,1,2,1,0,0,40, United-States,0
27,4,104329,2,7,2,5,1,1,1,0,0,40, United-States,0
35,4,224566,5,10,1,3,2,1,1,0,0,60, United-States,0
32,4,169841,5,10,3,5,2,1,0,0,0,55, United-States,0
41,4,42563,6,13,2,11,5,1,0,0,0,25, United-States,1
37,4,31368,5,10,2,2,1,1,1,0,0,40, United-States,0
17,4,132755,2,7,1,5,3,1,1,0,0,15, United-States,0
50,4,279129,6,13,3,3,2,1,1,0,0,55, United-States,1
31,0,86143,4,9,2,0,1,3,1,0,0,40, Philippines,0
54,7,44172,4,9,4,3,4,1,0,0,0,38, United-States,0
23,7,93076,4,9,1,6,3,2,1,0,0,40, United-States,0
40,4,146653,6,13,3,4,4,1,0,0,0,20, United-States,0
29,4,221366,6,13,2,1,1,1,1,5013,0,40, Germany,0
38,4,189404,4,9,2,6,2,1,1,0,0,35, ?,0
30,4,172304,3,11,2,3,1,1,1,0,0,55, United-States,0
20,4,116666,5,10,1,5,3,3,1,0,0,8, India,0
43,6,64112,5,10,2,10,1,1,1,0,0,50, United-States,0
25,4,55718,5,10,1,11,3,1,1,0,0,25, United-States,0
39,4,126675,7,14,2,5,1,1,1,0,0,50, United-States,1
48,4,102112,3,12,2,1,1,1,1,0,0,50, United-States,1
41,6,226505,4,9,3,6,4,1,0,0,0,40, United-States,0
24,4,211527,6,13,1,4,2,1,1,0,0,30, United-States,0
20,4,175069,5,10,1,4,3,1,1,0,0,40, Yugoslavia,0
25,4,25249,5,10,1,4,2,1,0,0,0,40, United-States,0
57,4,73411,5,10,2,2,1,1,1,0,0,40, United-States,1
39,4,207185,5,10,2,3,5,1,0,0,0,35, Puerto-Rico,1
66,4,127139,6,13,2,1,1,1,1,0,0,40, United-States,1
34,4,41809,5,10,3,4,4,1,0,0,0,40, United-States,0
36,4,297449,6,13,3,1,2,1,1,14084,0,40, United-States,1
46,4,141483,4,9,2,5,5,1,0,0,0,40, United-States,0
42,2,117227,7,14,3,1,4,1,0,0,0,45, United-States,0
46,4,377401,4,9,2,8,1,1,1,0,1902,70, Canada,1
34,2,167063,4,9,1,12,3,1,1,0,0,40, United-States,0
43,4,253759,5,10,2,11,5,2,0,0,0,40, United-States,0
42,4,183096,5,10,3,3,3,1,0,0,0,40, United-States,0
31,4,269654,6,13,1,5,2,1,1,0,0,48, United-States,0
70,0,293076,5,10,2,0,1,1,1,0,0,30, United-States,0
32,4,34104,5,10,2,3,1,1,1,0,0,40, United-States,0
46,1,80057,4,9,2,4,1,1,1,0,0,40, Germany,1
42,5,369781,1,4,3,2,4,1,1,0,0,25, United-States,0
21,4,223811,3,11,1,3,3,1,1,0,0,40, United-States,0
24,4,163053,6,13,1,5,2,1,0,0,0,40, United-States,0
23,4,189461,4,9,1,5,6,1,1,0,0,55, United-States,0
50,2,145166,7,14,2,1,1,1,1,7298,0,40, United-States,1
37,4,86310,5,10,3,4,4,1,0,0,0,45, United-States,0
19,0,263224,2,7,1,0,4,1,0,0,0,30, United-States,0
44,1,280362,3,12,2,2,1,1,1,0,0,40, United-States,1
29,4,301031,4,9,2,8,1,2,1,0,0,40, United-States,0
30,4,74966,3,11,2,4,5,1,0,0,0,24, United-States,0
36,4,254493,5,10,2,5,1,1,1,0,0,44, United-States,0
49,6,204241,6,13,1,5,2,1,1,0,0,45, United-States,0
29,4,225024,4,9,3,2,2,1,1,0,0,40, United-States,0
45,2,148222,4,9,1,4,2,2,0,0,0,40, United-States,0
75,7,113868,8,16,2,1,1,2,1,0,0,20, United-States,1
42,4,132633,4,9,1,13,2,1,0,0,0,40, ?,0
37,4,44780,3,12,3,3,2,1,0,0,0,40, United-States,0
51,4,86373,6,13,2,7,1,1,1,0,0,25, United-States,0
61,2,176753,4,9,2,10,1,1,1,0,0,48, United-States,0
33,4,164707,3,12,1,3,4,1,0,2174,0,55, ?,0
50,2,370733,4,9,2,4,1,2,1,0,0,40, United-States,0
59,4,216851,4,9,1,7,2,1,1,0,0,40, United-States,0
25,4,137951,4,9,1,4,4,1,0,0,0,30, United-States,0
22,4,185279,4,9,1,9,3,1,1,0,0,16, United-States,0
56,4,159724,5,10,2,8,1,1,1,0,0,40, United-States,1
44,4,103233,6,13,1,4,4,2,0,0,0,40, United-States,0
35,4,63509,3,11,2,2,1,1,1,0,0,50, United-States,0
57,4,174353,4,9,1,3,2,1,1,0,0,40, United-States,0
47,6,168109,4,9,2,10,1,1,1,15024,0,50, United-States,1
27,4,159724,6,13,1,3,2,1,0,0,0,40, United-States,0
50,6,105010,4,9,2,10,1,1,1,0,2051,20, United-States,0
30,4,179112,6,13,1,1,3,2,1,0,0,40, ?,0
46,4,364913,2,7,2,8,1,2,1,0,0,40, United-States,0
48,5,155664,6,15,2,1,1,1,1,0,0,60, United-States,1
61,4,230568,6,13,3,4,2,1,1,0,0,40, United-States,1
33,4,86492,4,9,1,8,2,1,1,0,0,87, United-States,0
40,4,71305,4,9,2,6,1,2,1,0,0,40, United-States,0
58,5,189933,5,10,2,3,1,1,1,0,0,65, United-States,1
46,5,191978,7,14,2,3,1,1,1,0,2392,50, United-States,1
35,4,38948,5,10,2,1,1,1,1,0,0,40, United-States,1
51,5,139127,5,10,3,3,4,1,0,0,0,50, United-States,0
37,4,301568,2,8,1,6,3,1,0,0,0,40, United-States,0
64,4,149044,7,14,2,1,1,3,1,0,2057,60, China,0
41,4,197344,4,9,1,2,2,1,1,0,0,54, United-States,0
18,4,32244,2,7,1,9,3,1,1,594,0,30, United-States,0
44,6,315406,2,7,2,10,1,1,1,0,0,88, United-States,0
41,7,47170,6,13,2,1,5,4,0,0,0,48, United-States,1
33,7,208785,5,10,4,1,2,1,1,10520,0,40, United-States,1
37,4,196338,2,5,4,13,4,1,0,0,0,16, Mexico,0
34,4,269243,5,10,1,4,3,1,0,0,0,40, United-States,0
24,1,215115,6,13,1,11,3,1,0,0,0,40, ?,0
20,4,117767,5,10,1,9,3,1,1,0,0,40, United-States,0
38,4,176101,6,13,2,3,1,1,1,0,0,40, United-States,0
28,4,138283,3,11,1,6,2,1,0,0,0,40, United-States,0
20,6,132320,4,9,1,8,3,1,1,0,0,45, United-States,0
22,1,471452,6,13,1,11,3,1,1,0,0,8, United-States,0
55,4,147653,6,13,3,4,4,1,0,0,0,73, United-States,0
20,4,49179,5,10,1,1,2,1,1,0,0,35, United-States,0
26,4,174921,6,13,1,1,2,1,0,0,0,40, United-States,0
20,5,95997,4,9,1,10,3,1,1,0,0,70, United-States,0
40,4,247245,2,5,3,6,2,1,0,0,0,40, United-States,0
33,4,67072,4,9,2,5,1,1,1,0,0,50, United-States,1
54,0,95329,5,10,3,0,3,1,1,0,0,50, United-States,0
24,4,107882,4,9,1,5,2,1,0,0,0,40, United-States,0
25,4,241825,5,10,1,3,3,1,1,0,0,46, United-States,0
18,4,79443,2,7,1,6,3,1,1,0,0,8, United-States,0
49,6,233059,4,9,2,2,1,1,1,0,0,60, United-States,0
17,4,226980,2,8,1,9,3,1,1,0,0,17, United-States,0
34,6,181087,3,11,2,2,1,1,1,0,0,45, United-States,0
37,4,305597,6,13,2,1,1,1,1,0,0,45, United-States,1
49,1,311671,5,10,2,3,1,1,1,0,0,40, United-States,1
74,4,129879,4,9,5,4,2,1,0,15831,0,40, United-States,1
37,4,83375,4,9,3,10,2,1,1,0,0,40, United-States,0
20,4,115824,2,7,2,9,1,1,1,0,1573,40, United-States,0
40,4,141657,4,9,2,3,5,1,0,0,0,35, United-States,1
34,4,50276,6,13,1,5,2,1,1,27828,0,40, United-States,1
30,4,177216,6,15,2,1,1,2,1,0,1740,40, Haiti,0
44,4,228057,4,9,4,4,2,1,0,0,0,40, Puerto-Rico,0
40,4,222848,2,6,2,6,5,2,0,0,0,32, United-States,0
58,4,121111,4,9,2,5,5,1,0,0,0,40, Greece,0
44,4,298885,4,9,2,2,1,1,1,0,0,40, United-States,0
42,4,149909,5,10,2,5,1,1,1,0,0,25, United-States,1
39,4,387430,4,9,1,6,2,1,1,0,0,18, United-States,0
19,4,121972,4,9,1,6,3,2,1,0,0,40, United-States,0
41,4,280167,7,14,2,3,1,1,1,15024,0,70, United-States,1
29,7,191355,7,14,1,1,2,1,1,0,0,40, United-States,0
34,1,112115,5,10,1,2,6,1,1,0,0,40, United-States,0
38,0,104094,5,10,2,0,1,1,1,0,0,15, United-States,0
27,4,211032,0,1,2,10,6,1,1,41310,0,24, Mexico,0
54,4,199307,5,10,3,2,4,1,0,0,0,48, United-States,0
40,4,205175,4,9,5,7,4,2,0,0,0,37, United-States,0
19,4,257750,5,10,1,5,6,1,0,0,0,25, United-States,0
17,4,191260,2,7,1,6,3,1,1,594,0,10, United-States,0
33,4,342730,5,10,2,5,1,1,1,0,0,52, United-States,0
80,4,249983,1,4,5,6,2,1,0,0,0,24, United-States,0
24,6,161508,4,9,1,2,3,1,1,0,0,50, United-States,0
28,4,338376,6,13,1,1,3,1,1,0,0,40, United-States,0
55,4,334308,4,9,2,3,5,1,0,0,0,30, United-States,1
21,4,133471,5,10,1,3,3,1,1,0,0,40, United-States,0
51,4,129177,4,9,3,4,2,1,0,0,0,38, United-States,0
19,4,178811,4,9,1,7,3,2,0,0,0,40, United-States,0
42,4,178537,4,9,1,6,2,1,0,0,0,24, United-States,0
60,6,235535,4,9,2,3,1,1,1,0,0,48, United-States,0
20,0,298155,5,10,1,0,3,2,0,0,0,40, United-States,0
51,4,145114,4,9,3,4,2,1,0,0,0,40, United-States,0
21,4,194096,5,10,1,6,3,1,0,0,0,40, United-States,0
37,7,191779,5,10,2,2,1,1,1,0,0,40, United-States,0
26,4,159732,4,9,1,7,2,1,1,0,0,52, United-States,0
42,1,170230,7,14,1,3,2,1,0,14084,0,60, United-States,1
40,4,104719,5,10,2,9,1,1,1,0,0,40, United-States,0
55,4,163083,7,14,2,1,1,1,1,0,0,40, United-States,1
